"","taxon","family","genus","species","group","duration","growth.type","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","unit","method","region","country","stateprovince","lower_political","locality_description","latitude","longitude","elevation","visiting_date","GROWTHFORM","Area.based.photosynthesis..Aarea.","Flowering.date","Flowering.month","Height","Leaf.area","Leaf.Cmass","Leaf.Narea","Leaf.Nmass","Leaf.Pmass","Mass.based.photosynthesis..Amass.","seed.mass","Specific.leaf.area..SLA.","Stomatal.conductance..Gs.","wood.density"
"147","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"148","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"149","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"151","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"152","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"153","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"154","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"155","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"156","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"157","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"159","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"160","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"162","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"163","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"164","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"166","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"167","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"168","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"169","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"170","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"171","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"172","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.g-1.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"174","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"175","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"177","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"178","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"179","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"181","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"182","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"183","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"184","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"185","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"186","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"187","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m","maximum height calculated from species-specific height-diameter relationships",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"189","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"190","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
